layer	tensor	position	rank	head	lane	value_hex	value
10	k_rope	12	0	2	49	0x425fbba3	55.9332389831543
10	k_rope	12	1	4	49	0x425d0ed8	55.264495849609375
10	k_rope	12	2	1	49	0xc2518d68	-52.388092041015625
10	k_rope	12	3	0	49	0x424fe155	51.97005081176758
10	k_rope	13	0	4	49	0x42674775	57.81978225708008
10	k_rope	13	1	6	49	0xc25498f2	-53.14936065673828
10	k_rope	13	2	0	49	0x42434d37	48.82540512084961
10	k_rope	13	3	1	49	0xc2413c09	-48.30862808227539
10	k_rope	14	0	4	49	0x42573ace	53.80742645263672
10	k_rope	14	1	2	49	0x4236cd89	45.70071792602539
10	k_rope	14	2	1	49	0xc23350a4	-44.82875061035156
10	k_rope	14	3	6	49	0xc230fa40	-44.244384765625
10	k_rope	15	0	1	49	0xc24124a1	-48.285770416259766
10	k_rope	15	1	4	49	0x4234725d	45.1116828918457
10	k_rope	15	2	6	49	0xc2334d74	-44.82563781738281
10	k_rope	15	3	0	49	0x422a6f19	42.60849380493164
10	k_rope	16	0	2	49	0x4241090e	48.25884246826172
10	k_rope	16	1	1	49	0xc23f98a6	-47.899070739746094
10	k_rope	16	2	0	49	0x4233af05	44.92091751098633
10	k_rope	16	3	6	49	0xc22fb08a	-43.922401428222656
10	k_rope	17	0	1	49	0xc272878d	-60.63237380981445
10	k_rope	17	1	0	49	0x4262b175	56.67329788208008
10	k_rope	17	2	4	49	0x425df508	55.489288330078125
10	k_rope	17	3	6	49	0xc259c9b4	-54.44697570800781
10	v_heads	0	0	1	22	0xbfce39c4	-1.611137866973877
10	v_heads	0	1	7	41	0x3fa800e5	1.3125272989273071
10	v_heads	0	2	1	25	0xbfa6cf58	-1.3032026290893555
10	v_heads	0	3	2	106	0xbf9fd69d	-1.2487369775772095
10	v_heads	1	0	4	94	0xc05863e2	-3.381096363067627
10	v_heads	1	1	6	15	0xc037838a	-2.867403507232666
10	v_heads	1	2	1	52	0xc01bb0d4	-2.4326677322387695
10	v_heads	1	3	3	114	0x4016c086	2.3555006980895996
10	v_heads	2	0	7	70	0xc09ee77e	-4.965758323669434
10	v_heads	2	1	5	92	0x4062d317	3.5441339015960693
10	v_heads	2	2	1	94	0x406262f6	3.537290096282959
10	v_heads	2	3	3	62	0xc042f06b	-3.045923948287964
10	v_heads	3	0	7	70	0xc07d9475	-3.962186098098755
10	v_heads	3	1	5	92	0x407cf02d	3.9521591663360596
10	v_heads	3	2	1	94	0x4063902b	3.5556743144989014
10	v_heads	3	3	4	60	0x4054be97	3.3241326808929443
10	v_heads	4	0	0	8	0xc041f2fc	-3.0304555892944336
10	v_heads	4	1	5	92	0x403dc741	2.9652864933013916
10	v_heads	4	2	5	37	0x40336cc5	2.803513765335083
10	v_heads	4	3	3	62	0xc02e225f	-2.7208478450775146
10	v_heads	5	0	5	92	0x408b860f	4.360114574432373
10	v_heads	5	1	7	12	0xc04a7b11	-3.1637613773345947
10	v_heads	5	2	6	30	0x40459866	3.0874266624450684
10	v_heads	5	3	6	28	0xc0451bb0	-3.079814910888672
10	v_heads	6	0	3	62	0xc0644e12	-3.567265033721924
10	v_heads	6	1	7	12	0xc05153a2	-3.2707295417785645
10	v_heads	6	2	5	92	0x404a717a	3.1631760597229004
10	v_heads	6	3	6	2	0xc047c363	-3.121300458908081
10	v_heads	7	0	6	15	0xc0763f1b	-3.8476016521453857
10	v_heads	7	1	5	92	0x406baaa5	3.6822903156280518
10	v_heads	7	2	7	127	0x4066592d	3.5991928577423096
10	v_heads	7	3	3	62	0xc0458eb2	-3.08683443069458
10	v_heads	8	0	5	92	0x40863033	4.193383693695068
10	v_heads	8	1	7	127	0x4077fcfa	3.8748154640197754
10	v_heads	8	2	4	41	0xc05de185	-3.4668896198272705
10	v_heads	8	3	6	15	0xc03c1d50	-2.939289093017578
10	v_heads	9	0	5	63	0xc09995dd	-4.799543857574463
10	v_heads	9	1	3	62	0xc045b07b	-3.0888965129852295
10	v_heads	9	2	2	105	0x403583b2	2.83616304397583
10	v_heads	9	3	7	41	0xc0349528	-2.821603775024414
10	v_heads	10	0	7	41	0x40c464ce	6.13730525970459
10	v_heads	10	1	3	84	0xc066102d	-3.5947372913360596
10	v_heads	10	2	3	114	0x40595104	3.3955698013305664
10	v_heads	10	3	3	83	0x404be7ed	3.186030626296997
10	v_heads	11	0	0	26	0xc03eb424	-2.9797449111938477
10	v_heads	11	1	7	26	0xc03b5328	-2.926950454711914
10	v_heads	11	2	1	94	0x403a43d0	2.910388946533203
10	v_heads	11	3	4	94	0xc02f6166	-2.7403197288513184
10	v_heads	12	0	1	94	0x407fc95e	3.9966654777526855
10	v_heads	12	1	5	92	0x406ecc92	3.731235980987549
10	v_heads	12	2	7	70	0xc06c7969	-3.6949102878570557
10	v_heads	12	3	4	127	0x403fd016	2.9970755577087402
10	v_heads	13	0	4	41	0xc08215de	-4.065169334411621
10	v_heads	13	1	4	68	0xc0816581	-4.043640613555908
10	v_heads	13	2	1	94	0x40748d3c	3.821120262145996
10	v_heads	13	3	4	127	0x406042d8	3.504079818725586
10	v_heads	14	0	6	30	0x4046be36	3.1053595542907715
10	v_heads	14	1	6	127	0x4042ae43	3.0418860912323
10	v_heads	14	2	1	94	0x402b7336	2.6789069175720215
10	v_heads	14	3	0	26	0xc021d69c	-2.52872371673584
10	v_heads	15	0	6	30	0x408166f8	4.043819427490234
10	v_heads	15	1	6	127	0x40748849	3.8208181858062744
10	v_heads	15	2	5	92	0x405d15be	3.4544520378112793
10	v_heads	15	3	0	26	0xc049fbb3	-3.155987501144409
10	v_heads	16	0	7	41	0x410f90ca	8.972848892211914
10	v_heads	16	1	3	83	0x40e373b6	7.107874870300293
10	v_heads	16	2	3	84	0xc0dd977c	-6.924741744995117
10	v_heads	16	3	5	21	0x40802298	4.004222869873047
10	v_heads	17	0	6	15	0xc0599b41	-3.4001009464263916
10	v_heads	17	1	7	126	0x404de0dc	3.2168493270874023
10	v_heads	17	2	5	92	0x40368527	2.851876974105835
10	v_heads	17	3	7	108	0xc034f728	-2.827585220336914
11	k_rope	0	0	1	126	0xc232a17d	-44.6577033996582
11	k_rope	0	1	6	63	0xc1e19a74	-28.200416564941406
11	k_rope	0	2	7	59	0x41c75d17	24.920454025268555
11	k_rope	0	3	0	62	0xc1b3c88b	-22.47292137145996
11	k_rope	1	0	1	126	0xc1a66cfe	-20.803218841552734
11	k_rope	1	1	3	127	0x4167015c	14.43783187866211
11	k_rope	1	2	1	62	0x41433760	12.201019287109375
11	k_rope	1	3	0	126	0x412e593b	10.896784782409668
11	k_rope	2	0	1	126	0xc1aee5ef	-21.862272262573242
11	k_rope	2	1	5	127	0xc17edd8d	-15.929089546203613
11	k_rope	2	2	0	126	0x416a068b	14.62659740447998
11	k_rope	2	3	1	62	0x415eda5e	13.928312301635742
11	k_rope	3	0	1	126	0xc1932bb4	-18.396339416503906
11	k_rope	3	1	5	127	0xc16d18dc	-14.81856918334961
11	k_rope	3	2	1	62	0x416aa573	14.665392875671387
11	k_rope	3	3	0	126	0x4167967a	14.474237442016602
11	k_rope	4	0	1	126	0xc1a053e8	-20.040969848632812
11	k_rope	4	1	1	62	0x41651691	14.318009376525879
11	k_rope	4	2	5	127	0xc15b52bc	-13.707698822021484
11	k_rope	4	3	6	61	0xc14d9ad0	-12.850296020507812
11	k_rope	5	0	1	126	0xc1ceec35	-25.86533546447754
11	k_rope	5	1	6	61	0xc173b251	-15.231034278869629
11	k_rope	5	2	1	124	0x415ab6a7	13.66959285736084
11	k_rope	5	3	0	126	0x4122d5d7	10.177206993103027
11	k_rope	6	0	1	126	0xc1c8f522	-25.119693756103516
11	k_rope	6	1	6	61	0xc1683f1a	-14.515405654907227
11	k_rope	6	2	0	126	0x4137ed49	11.495430946350098
11	k_rope	6	3	5	127	0xc137e044	-11.492252349853516
11	k_rope	7	0	1	126	0xc189829d	-17.18877601623535
11	k_rope	7	1	1	62	0x4169cefb	14.613032341003418
11	k_rope	7	2	6	61	0xc153e26d	-13.242779731750488
11	k_rope	7	3	5	127	0xc13a238a	-11.633676528930664
11	k_rope	8	0	1	126	0xc1a0c221	-20.094789505004883
11	k_rope	8	1	5	127	0xc16cb108	-14.793220520019531
11	k_rope	8	2	6	61	0xc14e0e34	-12.878467559814453
11	k_rope	8	3	1	61	0x41497d11	12.593033790588379
11	k_rope	9	0	1	126	0xc1c462ab	-24.54817771911621
11	k_rope	9	1	0	127	0xc151f392	-13.121965408325195
11	k_rope	9	2	3	127	0x4151aad6	13.104207992553711
11	k_rope	9	3	0	126	0x4143ade1	12.229950904846191
11	k_rope	10	0	1	126	0xc183d52a	-16.479084014892578
11	k_rope	10	1	0	126	0x415ca1ed	13.789532661437988
11	k_rope	10	2	1	63	0x414141e8	12.078590393066406
11	k_rope	10	3	0	127	0xc13f8e1e	-11.972196578979492
11	k_rope	11	0	1	126	0xc1971b99	-18.88847541809082
11	k_rope	11	1	0	126	0x41719200	15.09814453125
11	k_rope	11	2	1	57	0xc154db23	-13.303500175476074
11	k_rope	11	3	5	127	0xc14a8725	-12.657994270324707
11	k_rope	12	0	1	126	0xc189be95	-17.21805763244629
11	k_rope	12	1	5	127	0xc17401f1	-15.250473976135254
11	k_rope	12	2	0	126	0x4173fa02	15.248537063598633
11	k_rope	12	3	1	62	0x416659f4	14.396961212158203
11	k_rope	13	0	1	62	0x41796a3a	15.588434219360352
11	k_rope	13	1	1	126	0xc170d0cd	-15.050976753234863
11	k_rope	13	2	0	126	0x415e5bc1	13.897400856018066
11	k_rope	13	3	5	127	0xc1587fdc	-13.53121566772461
11	k_rope	14	0	1	126	0xc19139fd	-18.1533145904541
11	k_rope	14	1	0	126	0x4151f5d7	13.122519493103027
11	k_rope	14	2	0	127	0xc14ba764	-12.72836685180664
11	k_rope	14	3	1	62	0x414b2d94	12.698627471923828
11	k_rope	15	0	1	126	0xc1ab837e	-21.439205169677734
11	k_rope	15	1	6	61	0xc17e54ad	-15.895672798156738
11	k_rope	15	2	1	124	0x4166ccb7	14.424979209899902
11	k_rope	15	3	0	126	0x414385de	12.220182418823242
11	k_rope	16	0	1	126	0xc1a93a8f	-21.153593063354492
11	k_rope	16	1	6	61	0xc1814047	-16.15638542175293
11	k_rope	16	2	0	126	0x41609e9c	14.03872299194336
11	k_rope	16	3	1	124	0x414492ad	12.285809516906738
11	k_rope	17	0	1	126	0xc17d3c65	-15.827244758605957
11	k_rope	17	1	6	61	0xc159361f	-13.575713157653809
11	k_rope	17	2	5	127	0xc1484a0b	-12.51807689666748
11	k_rope	17	3	1	62	0x41473740	12.45098876953125
11	v_heads	0	0	6	84	0xbfb74aab	-1.4319661855697632
11	v_heads	0	1	5	88	0xbfa98a44	-1.3245320320129395
11	v_heads	0	2	0	46	0xbf8ec5cf	-1.115411639213562
11	v_heads	0	3	6	28	0x3f7da49f	0.9907931685447693
11	v_heads	1	0	6	36	0xc0a9a18e	-5.300971031188965
11	v_heads	1	1	6	77	0xc09a8f86	-4.830019950866699
11	v_heads	1	2	7	48	0xc0948252	-4.640908241271973
11	v_heads	1	3	1	21	0xc0826e5b	-4.0759711265563965
11	v_heads	2	0	1	21	0xc0b9bf2c	-5.804586410522461
11	v_heads	2	1	6	36	0xc0b29dfd	-5.581785678863525
11	v_heads	2	2	6	77	0xc0a4811f	-5.140761852264404
11	v_heads	2	3	6	68	0xc08468ac	-4.137777328491211
11	v_heads	3	0	1	21	0xc0e30c49	-7.095249652862549
11	v_heads	3	1	6	36	0xc0ba8c9f	-5.829665660858154
11	v_heads	3	2	6	77	0xc0a07ddb	-5.0153632164001465
11	v_heads	3	3	6	0	0x40871274	4.221002578735352
11	v_heads	4	0	1	21	0xc0d32892	-6.598702430725098
11	v_heads	4	1	6	36	0xc0b66b57	-5.700603008270264
11	v_heads	4	2	6	77	0xc0a8d2ad	-5.275717258453369
11	v_heads	4	3	5	81	0xc097a4eb	-4.738881587982178
11	v_heads	5	0	6	58	0xc0a3ccec	-5.118764877319336
11	v_heads	5	1	6	9	0xc09fc70d	-4.993048191070557
11	v_heads	5	2	1	21	0xc099e9a4	-4.809770584106445
11	v_heads	5	3	6	77	0xc0903f98	-4.507762908935547
11	v_heads	6	0	1	21	0xc09d2c7a	-4.911679267883301
11	v_heads	6	1	6	36	0xc088a079	-4.269588947296143
11	v_heads	6	2	6	9	0xc064a29e	-3.572425365447998
11	v_heads	6	3	6	77	0xc05b9fac	-3.4316205978393555
11	v_heads	7	0	1	21	0xc0ba4628	-5.821063995361328
11	v_heads	7	1	6	77	0xc0a2612f	-5.0743632316589355
11	v_heads	7	2	6	36	0xc09ebec5	-4.960787296295166
11	v_heads	7	3	6	42	0x4084c740	4.149322509765625
11	v_heads	8	0	1	21	0xc0cc3d28	-6.382465362548828
11	v_heads	8	1	6	84	0x40af736b	5.482839107513428
11	v_heads	8	2	6	63	0xc09b6fd7	-4.857402324676514
11	v_heads	8	3	6	36	0xc0914c65	-4.5405755043029785
11	v_heads	9	0	7	48	0xc09d855d	-4.922529697418213
11	v_heads	9	1	6	63	0xc0959c9c	-4.67536735534668
11	v_heads	9	2	5	93	0xc07df924	-3.9683313369750977
11	v_heads	9	3	0	123	0xc073debd	-3.81046986579895
11	v_heads	10	0	5	36	0x4108bad9	8.54561710357666
11	v_heads	10	1	5	23	0xc100af18	-8.042747497558594
11	v_heads	10	2	5	10	0xc0fba668	-7.864063262939453
11	v_heads	10	3	5	117	0xc0f831a8	-7.756061553955078
11	v_heads	11	0	6	36	0xc0da3f3e	-6.820219993591309
11	v_heads	11	1	1	21	0xc08fcf06	-4.494021415710449
11	v_heads	11	2	4	79	0xc0842dd9	-4.13059663772583
11	v_heads	11	3	6	18	0xc080e19a	-4.027539253234863
11	v_heads	12	0	6	36	0xc0e5eee8	-7.185413360595703
11	v_heads	12	1	1	21	0xc0bffd60	-5.9996795654296875
11	v_heads	12	2	4	100	0x4080e070	4.027397155761719
11	v_heads	12	3	6	0	0x40774f91	3.8642313480377197
11	v_heads	13	0	6	36	0xc0a93068	-5.287158966064453
11	v_heads	13	1	1	21	0xc0a5f453	-5.186074733734131
11	v_heads	13	2	6	84	0x4096ded6	4.7147016525268555
11	v_heads	13	3	6	68	0xc07ab150	-3.917072296142578
11	v_heads	14	0	6	36	0xc0a9561f	-5.291762828826904
11	v_heads	14	1	1	21	0xc09c0593	-4.875680446624756
11	v_heads	14	2	6	84	0x40910b66	4.532641410827637
11	v_heads	14	3	5	81	0xc062ad66	-3.5418334007263184
11	v_heads	15	0	1	21	0xc0a13ab1	-5.038414478302002
11	v_heads	15	1	6	84	0x409c61ad	4.886923313140869
11	v_heads	15	2	6	36	0xc09bb0d8	-4.865337371826172
11	v_heads	15	3	7	115	0xc089f68b	-4.31134557723999
11	v_heads	16	0	5	117	0xc133126e	-11.191999435424805
11	v_heads	16	1	5	23	0xc1329c6b	-11.163187980651855
11	v_heads	16	2	5	36	0x412dbc87	10.858527183532715
11	v_heads	16	3	5	10	0xc1258d0f	-10.346938133239746
11	v_heads	17	0	1	21	0xc0c19400	-6.04931640625
11	v_heads	17	1	6	36	0xc0bd5cf6	-5.917597770690918
11	v_heads	17	2	7	115	0xc09f358d	-4.975286960601807
11	v_heads	17	3	6	84	0x4099cc4f	4.806190013885498
12	k_rope	0	0	0	62	0x41ce8b34	25.817970275878906
12	k_rope	0	1	2	122	0xc1b766e9	-22.925249099731445
12	k_rope	0	2	5	59	0x41907ec2	18.061893463134766
12	k_rope	0	3	1	124	0x41748f81	15.285035133361816
12	k_rope	1	0	7	49	0x42642b3e	57.04222869873047
12	k_rope	1	1	6	49	0x422689cd	41.63457107543945
12	k_rope	1	2	2	49	0x42258119	41.37607192993164
12	k_rope	1	3	5	49	0xc2221bca	-40.527137756347656
12	k_rope	2	0	2	49	0x4223c875	40.94575881958008
12	k_rope	2	1	3	49	0xc21b840b	-38.87894821166992
12	k_rope	2	2	4	49	0x421954c4	38.33277893066406
12	k_rope	2	3	0	49	0xc214c508	-37.192413330078125
12	k_rope	3	0	2	49	0x42316ad4	44.35432434082031
12	k_rope	3	1	7	49	0x422b72f2	42.86225128173828
12	k_rope	3	2	4	49	0x421a154b	38.52079391479492
12	k_rope	3	3	6	49	0x4216de9b	37.71738815307617
12	k_rope	4	0	2	49	0x4244b973	49.18110275268555
12	k_rope	4	1	7	49	0x422c267c	43.03758239746094
12	k_rope	4	2	5	49	0xc223eae4	-40.97938537597656
12	k_rope	4	3	4	49	0x422363bc	40.84739685058594
12	k_rope	5	0	2	49	0x4244efec	49.23429870605469
12	k_rope	5	1	0	49	0xc21b66de	-38.85045623779297
12	k_rope	5	2	7	49	0x4212a13c	36.65745544433594
12	k_rope	5	3	3	49	0xc20c9049	-35.14090347290039
12	k_rope	6	0	2	49	0x423a07c4	46.50758361816406
12	k_rope	6	1	7	49	0x4218c124	38.18861389160156
12	k_rope	6	2	3	49	0xc2171bf4	-37.77729797363281
12	k_rope	6	3	4	49	0x4211f856	36.492515563964844
12	k_rope	7	0	2	49	0x4226b242	41.67407989501953
12	k_rope	7	1	5	49	0xc2124874	-36.57075500488281
12	k_rope	7	2	4	49	0x4208b570	34.17718505859375
12	k_rope	7	3	7	49	0x4207ca94	33.94783020019531
12	k_rope	8	0	2	49	0x422799f0	41.90032958984375
12	k_rope	8	1	7	49	0x4215b03b	37.42210006713867
12	k_rope	8	2	4	49	0x421055c1	36.083744049072266
12	k_rope	8	3	3	49	0xc200a0b1	-32.156925201416016
12	k_rope	9	0	0	49	0xc21b02d7	-38.75277328491211
12	k_rope	9	1	2	49	0x42170c89	37.76224136352539
12	k_rope	9	2	3	49	0xc2165650	-37.58428955078125
12	k_rope	9	3	4	49	0x41e8083c	29.00402069091797
12	k_rope	10	0	2	49	0x42418b9e	48.38634490966797
12	k_rope	10	1	0	49	0xc1caca11	-25.348665237426758
12	k_rope	10	2	4	49	0x411977b7	9.591727256774902
12	k_rope	10	3	3	63	0xc10d22b5	-8.82097339630127
12	k_rope	11	0	7	49	0x424751db	49.82993698120117
12	k_rope	11	1	4	49	0x4245be47	49.43581771850586
12	k_rope	11	2	2	49	0x422a5b8f	42.589412689208984
12	k_rope	11	3	6	49	0x421ee7cb	39.72636032104492
12	k_rope	12	0	4	49	0x4232f8a4	44.74281311035156
12	k_rope	12	1	2	49	0x422c506f	43.078548431396484
12	k_rope	12	2	3	49	0xc2147c39	-37.12131118774414
12	k_rope	12	3	7	49	0x4211036c	36.25334167480469
12	k_rope	13	0	4	49	0x423711de	45.76744842529297
12	k_rope	13	1	0	49	0xc2335ed5	-44.84260940551758
12	k_rope	13	2	7	49	0x4229de09	42.46683120727539
12	k_rope	13	3	2	49	0x42281f87	42.03078842163086
12	k_rope	14	0	0	49	0xc23b6aef	-46.854427337646484
12	k_rope	14	1	2	49	0x42244fe0	41.0780029296875
12	k_rope	14	2	7	49	0x4212dba9	36.71451187133789
12	k_rope	14	3	3	49	0xc210013d	-36.0012092590332
12	k_rope	15	0	0	49	0xc23a85ad	-46.63054275512695
12	k_rope	15	1	2	49	0x4234f9c2	45.24390411376953
12	k_rope	15	2	4	49	0x4223adf7	40.91988754272461
12	k_rope	15	3	7	49	0x4219afea	38.421791076660156
12	k_rope	16	0	2	49	0x4246af84	49.67140197753906
12	k_rope	16	1	0	49	0xc2073fc5	-33.81227493286133
12	k_rope	16	2	4	49	0x4118a61f	9.540556907653809
12	k_rope	16	3	3	63	0xc10caf29	-8.792763710021973
12	k_rope	17	0	2	49	0x4235bac1	45.432376861572266
12	k_rope	17	1	4	49	0x42352f5b	45.29624557495117
12	k_rope	17	2	7	49	0x4233613c	44.84495544433594
12	k_rope	17	3	5	49	0xc21af352	-38.73761749267578
12	v_heads	0	0	3	82	0xbfb14ae2	-1.3850977420806885
12	v_heads	0	1	0	46	0x3fa27615	1.2692285776138306
12	v_heads	0	2	3	15	0xbf803664	-1.001659870147705
12	v_heads	0	3	2	7	0xbf74a292	-0.9556056261062622
12	v_heads	1	0	4	5	0x40601ac1	3.5016329288482666
12	v_heads	1	1	3	3	0xc04bd301	-3.184753656387329
12	v_heads	1	2	4	49	0xc049b81e	-3.151862621307373
12	v_heads	1	3	3	0	0xc042c196	-3.0430655479431152
12	v_heads	2	0	0	17	0x4092e657	4.590617656707764
12	v_heads	2	1	1	51	0x408f0ff2	4.470696449279785
12	v_heads	2	2	5	98	0x40892846	4.286166191101074
12	v_heads	2	3	2	1	0xc088839e	-4.266066551208496
12	v_heads	3	0	3	3	0xc099ec39	-4.810085773468018
12	v_heads	3	1	0	17	0x408a4380	4.32073974609375
12	v_heads	3	2	3	44	0xc07da80f	-3.9633824825286865
12	v_heads	3	3	4	5	0x40669393	3.602757215499878
12	v_heads	4	0	3	112	0xc095434f	-4.664466381072998
12	v_heads	4	1	5	98	0x40868f10	4.204963684082031
12	v_heads	4	2	1	51	0x4079dec0	3.9042205810546875
12	v_heads	4	3	0	114	0xc065082b	-3.5786235332489014
12	v_heads	5	0	0	17	0x4097487c	4.727598190307617
12	v_heads	5	1	4	123	0xc0922e10	-4.568122863769531
12	v_heads	5	2	5	98	0x408e9ddc	4.456769943237305
12	v_heads	5	3	3	112	0xc08aed3e	-4.341460227966309
12	v_heads	6	0	0	17	0x408764f4	4.231073379516602
12	v_heads	6	1	7	107	0x4083fb14	4.124399185180664
12	v_heads	6	2	5	98	0x407def93	3.967747449874878
12	v_heads	6	3	3	126	0xc0701ea9	-3.751871347427368
12	v_heads	7	0	3	62	0xc0a8a414	-5.270029067993164
12	v_heads	7	1	3	70	0x40a19da2	5.050492286682129
12	v_heads	7	2	7	107	0x40854920	4.1651763916015625
12	v_heads	7	3	2	67	0x40808b70	4.017021179199219
12	v_heads	8	0	0	17	0x40c53006	6.162112236022949
12	v_heads	8	1	3	70	0x407f3651	3.9876902103424072
12	v_heads	8	2	5	98	0x4073662c	3.8031110763549805
12	v_heads	8	3	2	67	0x4072086d	3.781764268875122
12	v_heads	9	0	3	126	0x4084266f	4.1296916007995605
12	v_heads	9	1	3	121	0x406fbc9b	3.7458865642547607
12	v_heads	9	2	4	105	0x404f2cc9	3.2371084690093994
12	v_heads	9	3	4	91	0x4049a85e	3.1509013175964355
12	v_heads	10	0	4	45	0x41dbc06c	27.468955993652344
12	v_heads	10	1	4	37	0xc1c4336f	-24.525114059448242
12	v_heads	10	2	4	31	0x41bd6d24	23.67829132080078
12	v_heads	10	3	7	124	0x41ac59a0	21.54376220703125
12	v_heads	11	0	2	4	0x40643495	3.565709352493286
12	v_heads	11	1	3	76	0x4053247a	3.2991013526916504
12	v_heads	11	2	1	51	0x40469c54	3.1032915115356445
12	v_heads	11	3	3	16	0xc0462c77	-3.096463918685913
12	v_heads	12	0	3	46	0xc09b1f1d	-4.847548007965088
12	v_heads	12	1	3	126	0xc084d866	-4.151415824890137
12	v_heads	12	2	2	99	0xc080521d	-4.010023593902588
12	v_heads	12	3	1	51	0x40763c62	3.847435474395752
12	v_heads	13	0	2	99	0xc08eeaac	-4.466146469116211
12	v_heads	13	1	7	43	0x4078ba36	3.8863654136657715
12	v_heads	13	2	3	112	0xc04bc08a	-3.183626651763916
12	v_heads	13	3	0	46	0xc048903a	-3.133802890777588
12	v_heads	14	0	3	112	0xc0848958	-4.141765594482422
12	v_heads	14	1	5	98	0x4071904c	3.7744321823120117
12	v_heads	14	2	3	68	0x4038123d	2.876113176345825
12	v_heads	14	3	1	51	0x4033785c	2.8042211532592773
12	v_heads	15	0	3	112	0xc091d7c2	-4.557587623596191
12	v_heads	15	1	5	98	0x407dcf06	3.9657607078552246
12	v_heads	15	2	4	123	0xc0729b08	-3.790712356567383
12	v_heads	15	3	3	12	0x405b28a0	3.4243545532226562
12	v_heads	16	0	4	45	0x42014f5e	32.32750701904297
12	v_heads	16	1	4	37	0xc1eb5514	-29.416542053222656
12	v_heads	16	2	4	31	0x41d94a9c	27.16143035888672
12	v_heads	16	3	7	124	0x41cebd8e	25.84255599975586
12	v_heads	17	0	2	67	0x40b5ee66	5.685351371765137
12	v_heads	17	1	3	62	0xc09b46c8	-4.852390289306641
12	v_heads	17	2	3	126	0xc08ab3a0	-4.3344268798828125
12	v_heads	17	3	2	34	0xc0822005	-4.066408634185791
13	k_rope	0	0	5	62	0x41bd311e	23.648983001708984
13	k_rope	0	1	4	59	0x41b1d795	22.23026466369629
13	k_rope	0	2	0	127	0xc1ac74af	-21.556974411010742
13	k_rope	0	3	7	126	0x41a361ca	20.422748565673828
13	k_rope	1	0	3	121	0xc13ae439	-11.680718421936035
13	k_rope	1	1	1	45	0x41136ae1	9.213593482971191
13	k_rope	1	2	3	127	0x4111c6c9	9.111031532287598
13	k_rope	1	3	4	123	0xc108e060	-8.554779052734375
13	k_rope	2	0	3	121	0xc125402a	-10.328165054321289
13	k_rope	2	1	3	63	0x41062d0c	8.385997772216797
13	k_rope	2	2	2	120	0x40f8a049	7.769566059112549
13	k_rope	2	3	6	45	0xc0eff7e6	-7.499011039733887
13	k_rope	3	0	3	63	0x414c35d1	12.763138771057129
13	k_rope	3	1	2	120	0x41112ca1	9.073395729064941
13	k_rope	3	2	3	121	0xc10b27ea	-8.697244644165039
13	k_rope	3	3	3	119	0xc102699b	-8.150782585144043
13	k_rope	4	0	3	125	0x41220685	10.126591682434082
13	k_rope	4	1	7	125	0xc1183ef4	-9.515369415283203
13	k_rope	4	2	2	124	0x4101f163	8.121432304382324
13	k_rope	4	3	3	121	0xc0fd8483	-7.922425746917725
13	k_rope	5	0	2	123	0x411c137f	9.754759788513184
13	k_rope	5	1	5	120	0x410bf4f8	8.747306823730469
13	k_rope	5	2	3	125	0x410aa60f	8.665541648864746
13	k_rope	5	3	3	63	0x4105ae8a	8.355112075805664
13	k_rope	6	0	3	60	0x4117c5d3	9.485796928405762
13	k_rope	6	1	3	63	0x41119cc2	9.100770950317383
13	k_rope	6	2	2	123	0x4104b00c	8.292980194091797
13	k_rope	6	3	2	63	0x40fdfd84	7.937196731567383
13	k_rope	7	0	3	60	0x4136c9f7	11.424307823181152
13	k_rope	7	1	7	123	0x410f8f49	8.972481727600098
13	k_rope	7	2	0	60	0xc0fa7f2a	-7.8280229568481445
13	k_rope	7	3	0	127	0xc0f88bae	-7.767050743103027
13	k_rope	8	0	3	63	0x41223588	10.138069152832031
13	k_rope	8	1	7	123	0x411d75ce	9.84126091003418
13	k_rope	8	2	3	60	0x410bd48d	8.739392280578613
13	k_rope	8	3	5	120	0x41031ca9	8.194497108459473
13	k_rope	9	0	3	121	0xc147f38e	-12.49696159362793
13	k_rope	9	1	4	123	0xc13a94d2	-11.661333084106445
13	k_rope	9	2	3	127	0x412c0b22	10.752717971801758
13	k_rope	9	3	2	123	0x410c687f	8.775511741638184
13	k_rope	10	0	3	121	0xc151a317	-13.102316856384277
13	k_rope	10	1	0	37	0xc14ccba4	-12.79971694946289
13	k_rope	10	2	3	127	0x4143deae	12.241865158081055
13	k_rope	10	3	7	110	0x4127a2c8	10.477241516113281
13	k_rope	11	0	3	121	0xc129294c	-10.572582244873047
13	k_rope	11	1	3	127	0x41200112	10.000261306762695
13	k_rope	11	2	7	127	0xc108a2bd	-8.5397310256958
13	k_rope	11	3	6	45	0xc101130e	-8.06715202331543
13	k_rope	12	0	3	63	0x412ea92b	10.916300773620605
13	k_rope	12	1	3	121	0xc11a3cbe	-9.639829635620117
13	k_rope	12	2	2	120	0x41177ef4	9.468494415283203
13	k_rope	12	3	0	127	0xc0ecd234	-7.400659561157227
13	k_rope	13	0	3	63	0x41327fb6	11.156179428100586
13	k_rope	13	1	3	121	0xc121aa5c	-10.10409164428711
13	k_rope	13	2	2	120	0x411335a7	9.20059871673584
13	k_rope	13	3	3	127	0x4111f56a	9.122415542602539
13	k_rope	14	0	3	121	0xc111ddc0	-9.11663818359375
